user,token,symbol,tokenPrice,amount,usd
CTLA9gV8TiJUuP7WgtxHVZEMrR8ESf7sYhmco9fwvnQM,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,1099.386655,1098.923813218245
CTLA9gV8TiJUuP7WgtxHVZEMrR8ESf7sYhmco9fwvnQM,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,1.23e-07,0.0
CTLA9gV8TiJUuP7WgtxHVZEMrR8ESf7sYhmco9fwvnQM,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.92e-07,0.0
43hwiuxGH8f9M4V7Eb3uH6m9Fi5KAMkYcV9EUNEFkmFV,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,2.08e-07,0.0
43hwiuxGH8f9M4V7Eb3uH6m9Fi5KAMkYcV9EUNEFkmFV,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,2326.157085,2325.177772867215
ARcF66LvLSHaysQ3PeEQUnf6HZRfZJ6nrg9JVatviny3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.33834,0.33819755885999997
ARcF66LvLSHaysQ3PeEQUnf6HZRfZJ6nrg9JVatviny3,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,0.244744181,0.0
ARcF66LvLSHaysQ3PeEQUnf6HZRfZJ6nrg9JVatviny3,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,1.625791777,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,GsNzxJfFn6zQdJGeYsupJWzUAm57Ba7335mfhWvFiE9Z,unknown,0.0,62.161066,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,4wjPQJ6PrkC4dHhYghwJzGBVP78DkBzA2U3kHoFNBuhj,LIQ,0.02614194,13.599162,0.35550847705427996
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,RLBxxFkseAZ4RgJH3Sqn8jXxhmGoz9jWxDNJMh8pL7a,unknown,0.0,77.7,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,5jFnsfx36DyGk8uVGrbXnVUMTsBkPXGpx6e69BiGFzko,unknown,0.0,1000.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,E5rk3nmgLUuKUiS94gg4bpWwWwyjCMtddsAXkTFLtHEy,unknown,0.0,17.302355,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,H69DNtbZZtk92hLLbMrHYqL8HiSHFVGcf6USHU39oRMW,unknown,0.0,201.893018692,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,A7rqejP8LKN8syXMr4tvcKjs2iJ4WtZjXNs1e6qP3m9g,unknown,0.0,285.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,CEqYVZCL7sHQ8gChh1yL3uajc2UDs6DXuYjPZyRox6MC,unknown,0.0,373420.359918944,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,2.6,0.242888,0.6315088
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,SRM,2.39,2.716742,6.493013380000001
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,NGK3iHqqQkyRZUj4uhJDQqEyKKcZ7mdawWpqwMffM3s,unknown,0.0,24.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,EdAhkbj5nF9sRM7XN7ewuW8C9XEUMs8P7cnoQ57SYE96,unknown,0.0,162.325142156,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,mSOL,106.0,3.368e-06,0.000357008
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,5mcRqyofvBiFm2Dt9AG2DRvJq1BkM6D3VX93u2DWMhsJ,unknown,0.0,12.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,3iDLYLV81FgnSAMLrCdCcuMr5QusUktWSAi7oZFTFfUF,unknown,0.0,3.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,21jZ1ESEFYh9SBwjT5gqE3jHv3JnaGhgvypLTR96QXW9,unknown,0.0,100.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,51tMb3zBKDiQhNwGqpgwbavaGH54mk8fXFzxTc1xnasg,unknown,0.0,23.61626396,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,cxxShYRVcepDudXhe7U62QHvw8uBJoKFifmzggGKVC2,CHICKS,0.01457858,1.0,0.01457858
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,DoMeDNS2Yr6rTuNeSYHNL3cjof4H4YxudrzHY5P7XZsP,unknown,0.0,3.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,unknown,0.0,2.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,CKaKtYvz6dKPyMvYq9Rh3UBrnNqYZAyd7iF4hJtjUvks,unknown,0.0,215.672963209,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,9nEqaUcb16sQ3Tn1psbkWqyhPdLmfHWjKGymREjsAgTE,WOOF,0.00026483,16593940.855293,4394.573356707246
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,SAMO,0.01874825,43673.371203939,818.7992816742494
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,PHnyhLEnsD9SiP9tk9kHHKiCxCTPFnymzPspDqAicMe,unknown,0.0,39.532181,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,JET6zMJWkCN9tpRT2v2jfAmm5VnQFDpUBCyaKojmGtz,JET,0.279912,35.861472025,10.0380563574618
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,9tshp8vPyZZW3wnQmNCDRF5vMggeGSWY291pR7W45KcR,unknown,0.0,1.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,7puG5H5Mc6QpvaXjAVLr6GnL5hhUMnpLcUm8G3mEsgHQ,unknown,0.0,3000.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,AShCRr7fqsMf7ieM5AkJqNY566HsYmtvpvK8oPUL4Bh8,unknown,0.0,200.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,6xnUqAfxvDTZepHNWK1NsxXkjhFdTvuaGVXh3z29wRhx,unknown,0.0,245.0,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,4.495734,4.493841295986
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,SHDW,1.66,7.744389654,12.85568682564
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,47cP8Q9x6EpA3AL3brKnPohMSmmjsn9dAvuCKaeFZu1H,unknown,0.0,16798.128929056,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,E8oV8JywpgPxEzaugAzW4bapoN3krEFX9mCoPgvrdTXH,unknown,0.0,88.011785658,0.0
32LcCeS8WsggUotNVBFXSwXLZG36HHbmLzqs6AjotZyt,3m7A2A8HHdqmiDrjAfaddj7Hxd88FrBHA1KSoqjoELtu,unknown,0.0,777.0,0.0
7cR9vJdrc3QrXEdoaUSAajS59MF4rtpus43XfndfWLzQ,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,9.069133,9.065314895007
5P7MgxJ2V5wbHtaBnB4Y2swnhQvwKfjHafZ8rMH4VWFn,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.04e-07,0.0
5P7MgxJ2V5wbHtaBnB4Y2swnhQvwKfjHafZ8rMH4VWFn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,2257.672882,2256.7224017166777
ALNR89qXwb6d5NmVuLgBBXTbfAnZxXkXkdUmkfiEnEh2,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.28e-07,0.0
ALNR89qXwb6d5NmVuLgBBXTbfAnZxXkXkdUmkfiEnEh2,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,368.977532,368.822192459028
7iaiqgc5A3gDGHfhT2bMLZR1W8YbfFuSTRM4CdaePtsZ,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,494.215655,494.00759020924505
7iaiqgc5A3gDGHfhT2bMLZR1W8YbfFuSTRM4CdaePtsZ,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,unknown,0.0,2.0,0.0
7iaiqgc5A3gDGHfhT2bMLZR1W8YbfFuSTRM4CdaePtsZ,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,3.047304648,0.0
7iaiqgc5A3gDGHfhT2bMLZR1W8YbfFuSTRM4CdaePtsZ,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,398.478947691,0.0
4AZbJm6TBEnhSRjtV69vfL6cpXr5rXQ3q43SnCU7M9b6,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,4.000000069,0.0
4AZbJm6TBEnhSRjtV69vfL6cpXr5rXQ3q43SnCU7M9b6,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,30.957192365,0.0
4AZbJm6TBEnhSRjtV69vfL6cpXr5rXQ3q43SnCU7M9b6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.234332,0.23423334622800002
3zRmC8DFuKaXgNcqeYGfYbYegw6vsJ9mGyXXNndkdL8m,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.352823,0.352674461517
3zRmC8DFuKaXgNcqeYGfYbYegw6vsJ9mGyXXNndkdL8m,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,2.09e-07,0.0
DGHr7nkHwGfoo9d3ELUg9TYKJwiGXtNmiHc5UGsnv3jK,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,206.281209377,0.0
DGHr7nkHwGfoo9d3ELUg9TYKJwiGXtNmiHc5UGsnv3jK,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,1.892378,1.891581308862
DGHr7nkHwGfoo9d3ELUg9TYKJwiGXtNmiHc5UGsnv3jK,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,5.434076589,0.0
DGHr7nkHwGfoo9d3ELUg9TYKJwiGXtNmiHc5UGsnv3jK,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,unknown,0.0,3.0,0.0
E6BM22zKKetHh8jGx3dat1mXVVuJoDUNihoB2GfmMAvs,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.013695,0.013689234405
6MuQwHChfEdbhB5NWdMAPyKiadJLbxjz3X134fRdkqw8,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,0.490546906,0.0
6MuQwHChfEdbhB5NWdMAPyKiadJLbxjz3X134fRdkqw8,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.210483,0.210394386657
6MuQwHChfEdbhB5NWdMAPyKiadJLbxjz3X134fRdkqw8,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,0.140000523,0.0
Ebu1S8EBoTY3FvZy8EBbzhwsCwS5s4ny759aMcSWDMgo,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,2.267584,2.266629347136
Ebu1S8EBoTY3FvZy8EBbzhwsCwS5s4ny759aMcSWDMgo,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,0.234620166,0.0
Ebu1S8EBoTY3FvZy8EBbzhwsCwS5s4ny759aMcSWDMgo,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,0.012473796,0.0
HeGPSwNvgeWrELgWAsZQ76Nfu4FK67CtYp38XFzc4R83,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,7e-08,0.0
HeGPSwNvgeWrELgWAsZQ76Nfu4FK67CtYp38XFzc4R83,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,232.766902,232.66890713425798
9oexDPQV5FfAiC8E6m5vGTioCPUSNXFpid1zjao1Jinj,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,unknown,0.0,2.0,0.0
9oexDPQV5FfAiC8E6m5vGTioCPUSNXFpid1zjao1Jinj,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,1.756241,1.7555016225389999
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,7MC1kwNJaScpMw1QukdeD48rSp7cE3NgxZ2yKdDBPqQe,unknown,0.0,6.0,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,SUNNY,0.00218955,4.8e-05,1.0509840000000001e-07
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,PRT88RkA4Kg5z7pKnezeNH4mafTvtQdfFgpQTGRjz44,PRT,0.00181263,0.248253,0.00044999083539
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,SRMuApVNdxXokk5GT7XD5cUUgXMBCoAz2LHeuAoKWRt,SRM,2.39,7.370082,17.61449598
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,FTT9rBBrYwcHam4qLvkzzzhrsihYMbZ3k6wJbdoahxAt,unknown,0.0,3.48e-07,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,DKoKBD7YheCGZjWp5CaHDPtheAcUveRSMvWkaivbNzWh,unknown,0.0,3e-06,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,FTT9GrHBVHvDeUTgLU8FxVJouGqg9uiWGmmjETdm32Sx,unknown,0.0,7e-09,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,PoRTjZMPXb9T7dyU7tpLEZRQj7e6ssfAE62j2oQuc6y,PORT,0.551052,0.002618,0.001442654136
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,sinjBMHhAuvywW3o87uXHswuRXb3c7TfqgAdocedtDj,unknown,0.0,5.8e-08,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,1.93,0.004701,0.00907293
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,stSOL,0.0,2.8e-08,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,E5ndSkaB17Dm7CsD22dvcjfrYSDLCxFcMd6z8ddCk5wp,unknown,0.0,0.000673686,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,SAMO,0.01874825,2.37e-07,4.44333525e-09
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,MNDE,0.308041,0.315683914,0.097243588552474
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,4QSK13NTKxTBExbMjHFsj3QfHBn4Hfp3DGLSba8GvFvh,unknown,0.0,7000.381367,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,BdZPG9xWrG3uFrx2KrUW1jT4tZ9VKPDWknYihzoPRJS3,unknown,0.0,0.100345745,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,SBR,0.02097746,2.9e-05,6.0834634e-07
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,JET6zMJWkCN9tpRT2v2jfAmm5VnQFDpUBCyaKojmGtz,JET,0.279912,1.128e-06,3.15740736e-07
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,HZRCwxP2Vq9PCpPXooayhJ2bxTpo5xfpQrwB1svh332p,LDO,2.71,3e-08,8.13e-08
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,Lrxqnh6ZHKbGy3dcrCED43nsoLkM1LTzU2jRfWe8qUC,LARIX,0.00303687,5e-06,1.518435e-08
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,KNVfdSJyq1pRQk9AKKv1g5uyGuk6wpm4WG16Bjuwdma,unknown,0.0,6e-09,0.0
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,F6v4wfAdJB8D8p77bMXZgYt8TDKsYxLYxH5AFhUkYx9W,LUNA,93.42,0.007714,0.7206418800000001
AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,FACTQhZBfRzC7A76antnpAoZtiwYmUfdAN8wz7e8rxC5,unknown,0.0,8e-09,0.0
3W5R8piQMwu6aqvtv8QrmqUGc9oNxEfy1bFM149xH8UP,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.000000169,0.0
3W5R8piQMwu6aqvtv8QrmqUGc9oNxEfy1bFM149xH8UP,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.712709,0.712408949511
2ZHt49i1RfCTgtYy22XsW1bry7WodsEBCFPog13aco8S,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.81e-07,0.0
2ZHt49i1RfCTgtYy22XsW1bry7WodsEBCFPog13aco8S,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,3e-05,2.998737e-05
B4VfHU4at9XYL2BHfLnk9nT4HvGkJ2RJxHnYbtHhwLhV,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,17.090606,17.083410854874
6cxCbtRwMHxuEpCsbkdHsgk2CTsyrTyapXRzsjGb9QnW,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,4988.254793194,0.0
6cxCbtRwMHxuEpCsbkdHsgk2CTsyrTyapXRzsjGb9QnW,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,46.968621,46.948847210559
6cxCbtRwMHxuEpCsbkdHsgk2CTsyrTyapXRzsjGb9QnW,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,0.006555328,0.0
6cxCbtRwMHxuEpCsbkdHsgk2CTsyrTyapXRzsjGb9QnW,XzR7CUMqhDBzbAm4aUNvwhVCxjWGn1KEvqTp3Y8fFCD,unknown,0.0,2.0,0.0
FuyQpsYPeR44HA1MFi8rVzUXvzjvMtQk4GD42CkhcX22,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,49.380000073,0.0
FuyQpsYPeR44HA1MFi8rVzUXvzjvMtQk4GD42CkhcX22,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,unknown,0.0,3.0,0.0
FuyQpsYPeR44HA1MFi8rVzUXvzjvMtQk4GD42CkhcX22,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.058344,0.058319437176
HyiC6hwpNBvVhup5tYrz777FTpuiH34HzDrVeWRhQ7aR,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.32e-07,0.0
6JZGTwvkyT1yJxrNdy47SNeAQDAUQ4r6xWwvVT432SxZ,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,13.970815623,0.0
6JZGTwvkyT1yJxrNdy47SNeAQDAUQ4r6xWwvVT432SxZ,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,3.4e-08,0.0
6JZGTwvkyT1yJxrNdy47SNeAQDAUQ4r6xWwvVT432SxZ,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,unknown,0.0,3.0,0.0
CX6rHqMVZZrZvV5iodbL9MYh2wwdhfV5XNUAuWPyCqxd,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,4.2e-08,0.0
CX6rHqMVZZrZvV5iodbL9MYh2wwdhfV5XNUAuWPyCqxd,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,147.763969,147.70176036905102
2YUWqnPHJ5Cn67tmvWohXi5mXHCM5QMa3PxsxCk4rymp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.003261,0.003259627119
2YUWqnPHJ5Cn67tmvWohXi5mXHCM5QMa3PxsxCk4rymp,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,USDT,0.999985,380.111913,380.106211321305
EULeKzz4a51jGF8q4fYNxJa5mCGMjzYgSPygEtMKQRvA,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,7.216837,7.213798711623
EULeKzz4a51jGF8q4fYNxJa5mCGMjzYgSPygEtMKQRvA,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,252.402771209,0.0
EULeKzz4a51jGF8q4fYNxJa5mCGMjzYgSPygEtMKQRvA,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,46.321602897,0.0
GQuNc2AfH99jLaX73LeRC78wC4CwBGQjipuZVypuEZJH,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,2881.906501,2880.693218363079
GQuNc2AfH99jLaX73LeRC78wC4CwBGQjipuZVypuEZJH,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,1.01e-07,0.0
6NRnZkqQcB4sGdkpuBVsB4CpXuH9wKTbWqDLmecSXG9a,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,207.236305196,0.0
6NRnZkqQcB4sGdkpuBVsB4CpXuH9wKTbWqDLmecSXG9a,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,259.187981,259.078862859999
6NRnZkqQcB4sGdkpuBVsB4CpXuH9wKTbWqDLmecSXG9a,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,2.7e-08,0.0
4wpgR41WzChX2C3X7AMCmCH6yEsFoEv9RATtxNcJTi6G,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,760.208039,759.8879914155809
EMa7ycynRqATenDpTpHiZT18xdECsWY5in7xsjHveC9a,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,5.510787,5.508466958673
EMa7ycynRqATenDpTpHiZT18xdECsWY5in7xsjHveC9a,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,837.633967537,0.0
EMa7ycynRqATenDpTpHiZT18xdECsWY5in7xsjHveC9a,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,30.092548542,0.0
CNA95vtJi7LJoPgdn6S22wDXN8cpfMHzdxzbA5sax6DP,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,0.37000069,0.0
CNA95vtJi7LJoPgdn6S22wDXN8cpfMHzdxzbA5sax6DP,CQyosTu6pHVFLSJ4fxttN3qxyyE2C7qkP7jTA3bQCd49,unknown,0.0,3.0,0.0
Gxx7HKEUe12wkWD5dx16q6anUtVM5k1MFYMd4yK7MyQE,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,0.0,2.88e-07,0.0
Gxx7HKEUe12wkWD5dx16q6anUtVM5k1MFYMd4yK7MyQE,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USDC,0.999579,0.214556,0.21446567192399998
Gqsg21x2tqYr91DdDKBVrDJEY6vaPmhSeGhBsjS9qg9n,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,0.0,8e-09,0.0
2x4bYCr864KM576uoXnoVVRGviA3SxgX9oA3QwcnXPVS,SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,SUNNY,0.00218955,0.003012,6.5949246000000005e-06
2x4bYCr864KM576uoXnoVVRGviA3SxgX9oA3QwcnXPVS,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,SAMO,0.01874825,2.987e-06,5.600102275e-08
2x4bYCr864KM576uoXnoVVRGviA3SxgX9oA3QwcnXPVS,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,SBR,0.02097746,0.002768,5.806560928e-05
2x4bYCr864KM576uoXnoVVRGviA3SxgX9oA3QwcnXPVS,JEFFSQ3s8T3wKsvp4tnRAsUBW7Cqgnf8ukBZC4C8XBm1,unknown,0.0,7.02e-07,0.0
